0.730117966,0.735317356,0.763649425,0.81316726,0.264922696,0.496196684,0.492858304,Prospеring
0.631080543,0.54529892,0.676005747,0.382562278,0.417639768,1,0.440960009,BH nixxxay
0.175849252,0.183039242,0.55316092,0.43772242,0.121838781,0.230913633,0.116077498,Raпger
0.827088116,0.296154859,0.067528736,0.163701068,0.528823363,0.156766414,0.824428073,Idk_Pi
0.573096474,0.756254938,0.793821839,0.900355872,0.2455694,0.434317776,0.345365472,Twitch.GryphonRB
0.200898575,0.163550171,0.295258621,0.275800712,0.173114141,0.197514236,0.138448408,Twitch Kayotica
0.388940354,0.254806426,0.306034483,0.170818505,0.439319808,0.554090833,0.303797328,FaZe Replays
1,0.717540163,0.247126437,0.352313167,0.598669189,0.542820456,0.802345343,NiteGamerYT 190k
0.017504352,0.008559389,0.043103448,0.051601423,0.047774371,0.010132872,0.017530961,ᴮᵒˢˢン
0.912122244,0.164603634,0.059626437,0.060498221,0.798703982,0.225393591,1,CIUPEA 144.HZ
0.69015359,0.555175138,0.54454023,0.635231317,0.255702699,0.405314873,0.503314072,曼巴精神のR6
0.127851459,0.082170134,0.096982759,0.177935943,0.134581512,0.055828495,0.119949458,DarkAssaSSin._
0.331525571,0.190808533,0.186781609,0.209964413,0.266531846,0.202727222,0.261475483,FLIZ_Mada YT
0.714422361,0.304319199,0.101293103,0.195729537,0.454889425,0.194087762,0.701848048,Τriρs
0.078584199,0.07203055,0.237068966,0.197508897,0.106464871,0.10331063,0.066163213,MachiTv
0.311893939,0.17526995,0.117097701,0.181494662,0.282297171,0.139089716,0.277181302,C_D_S_
0.625692543,0.21964709,0.160201149,0.172597865,0.373736056,0.250418714,0.583258209,Mₐₜₜzᵢₗₗₐツ
0.154743418,0.035027653,0.105603448,0.083629893,0.123230478,0.05857107,0.151361097,prOMancos
0.769520829,0.634579932,0.416666667,0.487544484,0.380955487,0.523106018,0.618563976,Scribell
0.511728408,0.287200421,0.140804598,0.220640569,0.380716289,0.218282436,0.419627287,Qx_9u انستا
0.809912246,0.23597577,0.077586207,0.088967972,0.784569552,0.276755806,0.85596533,adore johnnyy
0.42962543,0.210560969,0.181752874,0.25088968,0.244851806,0.176690208,0.376245086,R.e.L.y.T
0.185950876,0.167895707,0.382902299,0.483985765,0.100745863,0.128391581,0.136907753,RunLaMaJ
0.223100073,0.084277061,0.099856322,0.142348754,0.172026877,0.07501954,0.207877664,Deathfury420
0.413832509,0.078087964,0.064655172,0.065836299,0.343597104,0.104503964,0.428764076,KING nax nax
0.470747341,0.356333948,0.351293103,0.411032028,0.253310718,0.311704444,0.367089824,isDi x
0.105964917,0.193705557,0.637931034,0.59252669,0.094918129,0.183501284,0.0748899,SMS Efesto96
0.156885466,0.069923624,0.242816092,0.206405694,0.098353883,0.09714856,0.138234121,Maatheus ϟ
0.844739686,0.230576771,0.069683908,0.106761566,0.63378781,0.20094071,0.960748382,UçaN_HamSi
0.099349737,0.071240453,0.300287356,0.386120996,0.053167199,0.057796449,0.080668282,Kid_Fighter
0.375205223,0.146958125,0.051005747,0.131672598,0.328244939,0.077503908,0.38427349,sllion.
0.209507963,0.231498551,0.341235632,0.348754448,0.193880879,0.242442218,0.143351166,FaZe Thiefs
0.087342982,0.020674216,0.121408046,0.071174377,0.083501859,0.045911958,0.079585759,IZHHAN
0.076287627,0.114169081,0.355603448,0.318505338,0.104507796,0.139529366,0.054562114,Youtube Timyoshi
0.386674251,0.139583882,0.209051724,0.149466192,0.273599061,0.240934848,0.345590843,TTV_MuthaTuckaa
0.071802369,0.021332631,0.050287356,0.088967972,0.069954552,0.016706677,0.077021695,jsemac
0.17280182,0.033710824,0.056752874,0.069395018,0.141887925,0.037893591,0.176961103,Ci2i
0.270308299,0.307611272,0.289511494,0.432384342,0.208450214,0.209028863,0.187557267,TuToTV
0.325161765,0.099947327,0.056752874,0.072953737,0.40083067,0.107567552,0.329334525,cleo coroa
0.386351677,0.055833553,0.067528736,0.049822064,0.323526214,0.102898895,0.410579168,MISFITZKING.
0.764498155,0.260995523,0.107758621,0.113879004,0.668797704,0.318375949,0.712152336,Twitch ClueVibes
0.291449421,0.312746905,0.519396552,0.622775801,0.146389197,0.22423515,0.222053912,Loeya
0.55337048,0.277455886,0.213362069,0.181494662,0.449779285,0.395649565,0.472434457,JStarset
0.401307304,0.40400316,0.352011494,0.784697509,0.150412073,0.135021215,0.28474049,ᴿᵃᵛᵌᴺᵔᵜᵔ
0.160873882,0.083223598,0.193247126,0.167259786,0.144693065,0.116939761,0.143040818,CODE MATEUS YT
0.355926636,0.230576771,0.230603448,0.236654804,0.286298302,0.263210418,0.289606302,キᴼᴺᴱルbyONEア
0.270141337,0.124045299,0.109195402,0.176156584,0.205732055,0.095459748,0.238539296,Onkel Apo 〆
0.123408951,0.166710561,0.298850575,0.414590747,0.117185291,0.12301111,0.086217598,Recuerd0p
0.386675805,0.467606005,0.248563218,0.576512456,0.237523648,0.183061635,0.278718263,ManuelXD -
0.091913275,0.052146431,0.288074713,0.137010676,0.111031378,0.135460864,0.069270387,Raskology
0.017781843,0.003292073,0.028017241,0.023131673,0.040380977,0.005896885,0.018037124,Ninjadad5
0.267363002,0.224255992,0.356321839,0.489323843,0.133515994,0.15736657,0.219933201,Woina derRentner
0.085516202,0.121675007,0.313218391,0.268683274,0.131798117,0.160513901,0.072843082,dsl de JOYJOYC.
0.384251602,0.203450092,0.146551724,0.202846975,0.294887686,0.177897499,0.33407472,JGLEASY YouTube
0.393014582,0.190281801,0.195402299,0.243772242,0.228434123,0.177660228,0.331699081,Code ShogunOCE
0.1245825,0.11456413,1,0.731316726,0.045012721,0.121517698,0.087488547,187saiz
0.121993667,0.043850408,0.243534483,0.104982206,0.122186705,0.129061523,0.11215012,RubinhoYT
0.454018567,0.280747959,0.206178161,0.334519573,0.24519973,0.189028305,0.376599769,ᵗᵗᵛValeuPeloLoot
0.276003793,0.127205689,0.083333333,0.231316726,0.160088721,0.055298124,0.238720332,PKǃ
0.082904983,0.035817751,0.17887931,0.170818505,0.060364886,0.045549073,0.070415718,Fu03xX
0.027731119,0.067421649,0.36637931,0.368327402,0.052754039,0.070630025,0.023830284,Coach swag_
0.414671513,0.17843034,0.163074713,0.197508897,0.265488073,0.178853562,0.378018503,LƎО
0.197296937,0.133789834,0.385057471,0.480427046,0.080718464,0.103764236,0.152735495,FB RipDilly
0.412232541,0.216355017,0.175287356,0.238434164,0.266510101,0.187241793,0.339498419,الشيخ الاردني
0.156207516,0.110481959,0.270114943,0.318505338,0.101115533,0.103150123,0.128783289,Tito Qukoᵗᵛ
0.408579603,0.131156176,0.074712644,0.113879004,0.335486116,0.112508374,0.415725771,ATK MAC
0.272742606,0.165130366,0.132183908,0.306049822,0.157870703,0.080902468,0.230086011,ĩŃŜДΐα 57ſ3
0.390143284,0.181985778,0.156609195,0.241992883,0.219257616,0.137749833,0.348232495,SoaR Prxnze
0.102929766,0.091651304,0.094109195,0.21886121,0.122077979,0.047803149,0.092055094,CODlCE XIUDERONE
0.244219276,0.142875955,0.145833333,0.277580071,0.149846696,0.085864225,0.203776638,MzViirus
0.149329302,0.065841454,0.127873563,0.09430605,0.205514602,0.116583854,0.123932255,ᴼᵇⁿᵒˣⁱᵒᵘˢ ᴰᵘᵈᵉ ツ
0.452148259,0.271003424,0.174568966,0.227758007,0.347946159,0.244542765,0.370721633,TTV_RelaxGee
0.34118212,0.106531472,0.149425287,0.128113879,0.243677561,0.157136277,0.314629947,Salted.Fishツ
0.65951464,0.402027917,0.125,0.259786477,0.452867115,0.225951876,0.525622174,TheNewbiieTTV
0.132601927,0.10824335,0.246408046,0.389679715,0.080805445,0.07171868,0.105551533,Sparkles_qt
0.175746339,0.055175138,0.096982759,0.080071174,0.201665688,0.088739393,0.170273845,juan ay лол ت
0.105707635,0.041743482,0.168821839,0.165480427,0.072781438,0.052004243,0.097778057,Z-Fast-
0.105671569,0.091914669,0.163074713,0.263345196,0.101289495,0.065375167,0.079401029,stepbro Disarma
0.46964064,0.19383724,0.079741379,0.167259786,0.340900689,0.118272666,0.425324387,MissJayBtw
0.525925092,0.170002634,0.094109195,0.129893238,0.381781808,0.157910898,0.528249047,VEM TRANQUILOO
0.035573325,0.032130629,0.066091954,0.282918149,0.032269989,0.008709245,0.030026158,SDHustler-YT
0.348592931,0.047405847,0.079022989,0.053380783,0.260095244,0.095801697,0.381901546,Irøn Ðux
0.346109033,0.162891757,0.225574713,0.213523132,0.222889077,0.203348314,0.300076848,Roedor Salvaje
0.238380917,0.137345273,0.177442529,0.272241993,0.146867593,0.102214996,0.188721071,Snow on the top
0.042248822,0.01224651,0.107758621,0.072953737,0.048318003,0.02377596,0.042761505,kchorro_LôÔko
0.164323327,0.079799842,0.167385057,0.122775801,0.189488334,0.137121762,0.140018621,Murid ӝ
0.28509028,0.151171978,0.199712644,0.1886121,0.233674734,0.192036065,0.239928472,Death 〤
0.365336941,0.195944166,0.048132184,0.135231317,0.423054341,0.094231521,0.348335944,thichlachoi
0.14133537,0.056096919,0.045258621,0.072953737,0.22388936,0.048835976,0.144444773,ultrа aim assist
0.38613699,0.128522518,0.086206897,0.115658363,0.323721921,0.124295165,0.370034434,Damnnn Habibi
0.141932327,0.210560969,0.406609195,0.480427046,0.127905712,0.173019484,0.111969083,ashley stinks
0.088647736,0.042006848,0.219109195,0.231316726,0.052493096,0.046574922,0.076101735,TMojo Pops Addy
0.475804216,0.130366078,0.028017241,0.096085409,0.394894209,0.056121594,0.497798008,VIEJO_MATABOTS
0.10742544,0.066368185,0.175287356,0.149466192,0.128732033,0.095822633,0.08833092,11Prochy
0.383019447,0.114432447,0.099137931,0.12633452,0.263683215,0.114574029,0.37171179,ᴄᴏᴅᴇ_ꜰʀ0ɴᴛʟɪɴᴇᴛᴠ
0.108924671,0.022254411,0.045258621,0.071174377,0.090547329,0.019658609,0.116443265,GoodMyK
0.072186971,0.046615749,0.655172414,0.423487544,0.031378433,0.072597979,0.053937724,ShootingblanksX
0.183886557,0.116671056,0.319683908,0.236654804,0.144018962,0.1825522,0.145726805,Kromreyli ӝ
0.062536484,0.054516724,0.120689655,0.172597865,0.091786809,0.0470704,0.060477197,not Adreplays
0.478096747,0.180537266,0.340517241,0.115658363,0.457694566,0.662530706,0.380807939,Zemie
0.469773711,0.164076903,0.107758621,0.137010676,0.351490639,0.165238388,0.43761638,UpstateNate518
0.491758035,0.315117198,0.235632184,0.259786477,0.354404506,0.326945623,0.392519877,SpartaTheBox
0.430766798,0.14629971,0.066810345,0.12455516,0.346445735,0.104643535,0.425930305,Firestorm0_0
0.475864689,0.49499605,0.352011494,0.398576512,0.364211625,0.452887729,0.327638696,NOS_Z3R0 TTV
0.026159289,0.049512773,0.275862069,0.258007117,0.055406963,0.060406431,0.022481749,E-Girl Batchii
0.286476183,0.183697656,0.211925287,0.222419929,0.242351099,0.206767809,0.232081104,Βigi
0.132807131,0.17935212,0.393678161,0.425266904,0.123143497,0.168441548,0.093584666,D3strі
0.520564764,0.204898604,0.114942529,0.129893238,0.459651641,0.23005527,0.485524488,Flor .
0.66747033,0.464577298,0.447557471,0.443060498,0.306717116,0.467451987,0.527499039,V I R U S
0.064706048,0.01448512,0.032327586,0.078291815,0.053449888,0.00863946,0.07208938,psn(md_fortnite)
0.277704186,0.140242297,0.224856322,0.197508897,0.208015309,0.190954388,0.241993763,vSymptoms.tv
